Claim ID,Claim,Source,Node1,Node2,Label
1283,Ed Wood is a motion picture.,wiki,when  he,well Martin Landau,concerns
1283,Ed Wood is a motion picture.,wiki,Sarah Jessica Parker,supporting Bill cast,are
1283,Ed Wood is a motion picture.,wiki,when Larry they,Cinematic Arts,conceived
1283,Ed Wood is a motion picture.,wiki,solely  writers,Michael director,Irritated
1283,Ed Wood is a motion picture.,wiki,which,Burton,had
1283,Ed Wood is a motion picture.,wiki,originally Columbia studio,decision,was
1283,Ed Wood is a motion picture.,wiki,Walt Disney which,Touchstone Pictures division,taken
1283,Ed Wood is a motion picture.,wiki,film,18 million 18 budget,released
1283,Ed Wood is a motion picture.,wiki,Best Supporting Rick Baker who,prosthetic  makeup,won
1284,Ed Wood is not about the eponymous filmmaker.,wiki,Ed Wood,biographical filmmaker Ed Wood,is
1284,Ed Wood is not about the eponymous filmmaker.,wiki,when  he,well Martin Landau,concerns
1284,Ed Wood is not about the eponymous filmmaker.,wiki,Sarah Jessica Parker,supporting Bill cast,are
1284,Ed Wood is not about the eponymous filmmaker.,wiki,when Larry they,Cinematic Arts,conceived
1284,Ed Wood is not about the eponymous filmmaker.,wiki,solely  writers,Michael director,Irritated
1284,Ed Wood is not about the eponymous filmmaker.,wiki,which,Burton,had
1284,Ed Wood is not about the eponymous filmmaker.,wiki,originally Columbia studio,decision,was
1284,Ed Wood is not about the eponymous filmmaker.,wiki,Walt Disney which,Touchstone Pictures division,taken
1284,Ed Wood is not about the eponymous filmmaker.,wiki,film,18 million 18 budget,released
1284,Ed Wood is not about the eponymous filmmaker.,wiki,Best Supporting Rick Baker who,prosthetic  makeup,won
1285,Ed Wood is about the eponymous filmmaker and his relationship with Bela Lugosi.,wiki,Ed Wood,biographical filmmaker Ed Wood,is
1285,Ed Wood is about the eponymous filmmaker and his relationship with Bela Lugosi.,wiki,when  he,well Martin Landau,concerns
1285,Ed Wood is about the eponymous filmmaker and his relationship with Bela Lugosi.,wiki,Sarah Jessica Parker,supporting Bill cast,are
1285,Ed Wood is about the eponymous filmmaker and his relationship with Bela Lugosi.,wiki,when Larry they,Cinematic Arts,conceived
1285,Ed Wood is about the eponymous filmmaker and his relationship with Bela Lugosi.,wiki,solely  writers,Michael director,Irritated
1285,Ed Wood is about the eponymous filmmaker and his relationship with Bela Lugosi.,wiki,which,Burton,had
1285,Ed Wood is about the eponymous filmmaker and his relationship with Bela Lugosi.,wiki,originally Columbia studio,decision,was
1285,Ed Wood is about the eponymous filmmaker and his relationship with Bela Lugosi.,wiki,Walt Disney which,Touchstone Pictures division,taken
1285,Ed Wood is about the eponymous filmmaker and his relationship with Bela Lugosi.,wiki,film,18 million 18 budget,released
1285,Ed Wood is about the eponymous filmmaker and his relationship with Bela Lugosi.,wiki,Best Supporting Rick Baker who,prosthetic  makeup,won
1286,Rachel Green is one of the six main characters in the sitcom Friends.,wiki,main  who,American sitcom Friends,is
1286,Rachel Green is one of the six main characters in the sitcom Friends.,wiki,actress Jennifer character,1994 Marta May,created
1286,Rachel Green is one of the six main characters in the sitcom Friends.,wiki,best New York Rachel,successful  businesswoman,evolves
1286,Rachel Green is one of the six main characters in the sitcom Friends.,wiki,romantically  she,entire  series,becomes
1286,Rachel Green is one of the six main characters in the sitcom Friends.,wiki,Together  characters,daughter,have
1286,Rachel Green is one of the six main characters in the sitcom Friends.,wiki,first Courteney both,best Naked Friends,offered
1286,Rachel Green is one of the six main characters in the sitcom Friends.,wiki,lived  Aniston,sketch comedy show,auditioned
1286,Rachel Green is one of the six main characters in the sitcom Friends.,wiki,ultimately  Aniston,Friends,was
1286,Rachel Green is one of the six main characters in the sitcom Friends.,wiki,long A.V. Club,early  character,remained
1286,Rachel Green is one of the six main characters in the sitcom Friends.,wiki,However  some,romantic  season,criticized
1286,Rachel Green is one of the six main characters in the sitcom Friends.,wiki,second season haircut,international  own,established
1286,Rachel Green is one of the six main characters in the sitcom Friends.,wiki,shag,own  it,continues
1286,Rachel Green is one of the six main characters in the sitcom Friends.,wiki,Rachel,also style 1990s,regarded
1286,Rachel Green is one of the six main characters in the sitcom Friends.,wiki,Meanwhile  relationship,most  beloved,cited
1286,Rachel Green is one of the six main characters in the sitcom Friends.,wiki,breakout  her,successful film career,considered
1286,Rachel Green is one of the six main characters in the sitcom Friends.,wiki,Aniston,Television Series,won
1287,Rachel Green is one of the six main characters in the sitcom Friends aired in the 1990s.,wiki,main  who,American sitcom Friends,is
1287,Rachel Green is one of the six main characters in the sitcom Friends aired in the 1990s.,wiki,actress Jennifer character,1994 Marta May,created
1287,Rachel Green is one of the six main characters in the sitcom Friends aired in the 1990s.,wiki,best New York Rachel,successful  businesswoman,evolves
1287,Rachel Green is one of the six main characters in the sitcom Friends aired in the 1990s.,wiki,romantically  she,entire  series,becomes
1287,Rachel Green is one of the six main characters in the sitcom Friends aired in the 1990s.,wiki,Together  characters,daughter,have
1287,Rachel Green is one of the six main characters in the sitcom Friends aired in the 1990s.,wiki,first Courteney both,best Naked Friends,offered
1287,Rachel Green is one of the six main characters in the sitcom Friends aired in the 1990s.,wiki,lived  Aniston,sketch comedy show,auditioned
1287,Rachel Green is one of the six main characters in the sitcom Friends aired in the 1990s.,wiki,ultimately  Aniston,Friends,was
1287,Rachel Green is one of the six main characters in the sitcom Friends aired in the 1990s.,wiki,long A.V. Club,early  character,remained
1287,Rachel Green is one of the six main characters in the sitcom Friends aired in the 1990s.,wiki,However  some,romantic  season,criticized
1287,Rachel Green is one of the six main characters in the sitcom Friends aired in the 1990s.,wiki,second season haircut,international  own,established
1287,Rachel Green is one of the six main characters in the sitcom Friends aired in the 1990s.,wiki,shag,own  it,continues
1287,Rachel Green is one of the six main characters in the sitcom Friends aired in the 1990s.,wiki,Rachel,also style 1990s,regarded
1287,Rachel Green is one of the six main characters in the sitcom Friends aired in the 1990s.,wiki,Meanwhile  relationship,most  beloved,cited
1287,Rachel Green is one of the six main characters in the sitcom Friends aired in the 1990s.,wiki,breakout  her,successful film career,considered
1287,Rachel Green is one of the six main characters in the sitcom Friends aired in the 1990s.,wiki,Aniston,Television Series,won
1288,The 14th Dalai Lama is a leader.,wiki,religious Tenzin Gyatso,Yeshe Tenzin Gyatso,is
1288,The 14th Dalai Lama is a leader.,wiki,Tibetan Gelug which,nominally Ganden Tripas,are
1288,The 14th Dalai Lama is a leader.,wiki,central Dalai government,temporal Dalai duties,invested
1288,The 14th Dalai Lama is a leader.,wiki,14th Dalai Lama,public Dalai 1939,born
1288,The 14th Dalai Lama is a leader.,wiki,1940  he,1950  Tibet,held
1288,The 14th Dalai Lama is a leader.,wiki,just Tibet Autonomous PRC,central  it,administered
1288,The 14th Dalai Lama is a leader.,wiki,where  he,currently  refugee,fled
1288,The 14th Dalai Lama is a leader.,wiki,14th Dalai Lama,Nobel Peace 1989,received
1288,The 14th Dalai Lama is a leader.,wiki,He,various  Mahayana,traveled
1289,The 14th Dalai Lama fled to India during the Tibetan uprising.,wiki,religious Tenzin Gyatso,Yeshe Tenzin Gyatso,is
1289,The 14th Dalai Lama fled to India during the Tibetan uprising.,wiki,Tibetan Gelug which,nominally Ganden Tripas,are
1289,The 14th Dalai Lama fled to India during the Tibetan uprising.,wiki,central Dalai government,temporal Dalai duties,invested
1289,The 14th Dalai Lama fled to India during the Tibetan uprising.,wiki,14th Dalai Lama,public Dalai 1939,born
1289,The 14th Dalai Lama fled to India during the Tibetan uprising.,wiki,1940  he,1950  Tibet,held
1289,The 14th Dalai Lama fled to India during the Tibetan uprising.,wiki,just Tibet Autonomous PRC,central  it,administered
1289,The 14th Dalai Lama fled to India during the Tibetan uprising.,wiki,where  he,currently  refugee,fled
1289,The 14th Dalai Lama fled to India during the Tibetan uprising.,wiki,14th Dalai Lama,Nobel Peace 1989,received
1289,The 14th Dalai Lama fled to India during the Tibetan uprising.,wiki,He,various  Mahayana,traveled
1290,The 14th Dalai Lama resides in India.,wiki,religious Tenzin Gyatso,Yeshe Tenzin Gyatso,is
1290,The 14th Dalai Lama resides in India.,wiki,Tibetan Gelug which,nominally Ganden Tripas,are
1290,The 14th Dalai Lama resides in India.,wiki,central Dalai government,temporal Dalai duties,invested
1290,The 14th Dalai Lama resides in India.,wiki,14th Dalai Lama,public Dalai 1939,born
1290,The 14th Dalai Lama resides in India.,wiki,1940  he,1950  Tibet,held
1290,The 14th Dalai Lama resides in India.,wiki,just Tibet Autonomous PRC,central  it,administered
1290,The 14th Dalai Lama resides in India.,wiki,where  he,currently  refugee,fled
1290,The 14th Dalai Lama resides in India.,wiki,14th Dalai Lama,Nobel Peace 1989,received
1290,The 14th Dalai Lama resides in India.,wiki,He,various  Mahayana,traveled
1291,The 14th Dalai Lama lives in India.,wiki,religious Tenzin Gyatso,Yeshe Tenzin Gyatso,is
1291,The 14th Dalai Lama lives in India.,wiki,Tibetan Gelug which,nominally Ganden Tripas,are
1291,The 14th Dalai Lama lives in India.,wiki,central Dalai government,temporal Dalai duties,invested
1291,The 14th Dalai Lama lives in India.,wiki,14th Dalai Lama,public Dalai 1939,born
1291,The 14th Dalai Lama lives in India.,wiki,1940  he,1950  Tibet,held
1291,The 14th Dalai Lama lives in India.,wiki,just Tibet Autonomous PRC,central  it,administered
1291,The 14th Dalai Lama lives in India.,wiki,where  he,currently  refugee,fled
1291,The 14th Dalai Lama lives in India.,wiki,14th Dalai Lama,Nobel Peace 1989,received
1291,The 14th Dalai Lama lives in India.,wiki,He,various  Mahayana,traveled
1292,The 14th Dalai Lama is leader of the spiritual capacity.,wiki,religious Tenzin Gyatso,Yeshe Tenzin Gyatso,is
1292,The 14th Dalai Lama is leader of the spiritual capacity.,wiki,Tibetan Gelug which,nominally Ganden Tripas,are
1292,The 14th Dalai Lama is leader of the spiritual capacity.,wiki,central Dalai government,temporal Dalai duties,invested
1292,The 14th Dalai Lama is leader of the spiritual capacity.,wiki,14th Dalai Lama,public Dalai 1939,born
1292,The 14th Dalai Lama is leader of the spiritual capacity.,wiki,1940  he,1950  Tibet,held
1292,The 14th Dalai Lama is leader of the spiritual capacity.,wiki,just Tibet Autonomous PRC,central  it,administered
1292,The 14th Dalai Lama is leader of the spiritual capacity.,wiki,where  he,currently  refugee,fled
1292,The 14th Dalai Lama is leader of the spiritual capacity.,wiki,14th Dalai Lama,Nobel Peace 1989,received
1292,The 14th Dalai Lama is leader of the spiritual capacity.,wiki,He,various  Mahayana,traveled
1293,The Endless River is a Pink Floyd album.,wiki,Endless River,English rock band,is
1293,The Endless River is a Pink Floyd album.,wiki,It,elsewhere United States,released
1293,The Endless River is a Pink Floyd album.,wiki,Pink keyboardist Rick who,Pink keyboardist Rick 2008,was
1293,The Endless River is a Pink Floyd album.,wiki,instrumental Pink Floyd,previous  album,consists
1293,The Endless River is a Pink Floyd album.,wiki,New  material,Medina Hove,recorded
1293,The Endless River is a Pink Floyd album.,wiki,It,Gilmour,produced
1293,The Endless River is a Pink Floyd album.,wiki,cover art concept,creative Aubrey Powell,is
1293,The Endless River is a Pink Floyd album.,wiki,Endless River,Louder artwork London,promoted
1293,The Endless River is a Pink Floyd album.,wiki,It,several Amazon countries,became
1293,The Endless River is a Pink Floyd album.,wiki,vinyl edition,selling UK vinyl 1997,was
1293,The Endless River is a Pink Floyd album.,wiki,album,mixed  reviews,received
1294,"The Endless River, which was released in 2014 is Pink Floyd's final studio album.",wiki,Endless River,English rock band,is
