Claim,Claim ID,Source,Node1,Node2,Label
29,594,wiki_real,This,local  Apollo,be
29,594,wiki_real,,sea water,Moritasgus
29,594,wiki_real,where  he,possibly  physicians,epithet
29,594,wiki_real,Apollo Vindonnus,present day Burgundy,had
29,594,wiki_real,He,especially  eyes,was
29,594,wiki_real,,Apollo mankind,Virotutis
29,594,wiki_real,Apollo Virotutis,other Haute Jublains,worshipped
29,594,wiki_real,,8th cult century,Origins
29,594,wiki_real,Delos sanctuary,primarily  Artemis,dedicated
29,594,wiki_real,Apollo,monstrous  serpent,venerated
29,594,wiki_real,most  he,different  functions,was
29,594,wiki_real,oracular  who,older  healing,was
29,594,wiki_real,popular  he,strong  function,was
29,594,wiki_real,three Apollo he,three Apollo which,discerned
29,594,wiki_real,away  he,therefore  evil,was
29,594,wiki_real,Apollo,many  healer,had
29,594,wiki_real,used  examples,healer  plague,are
29,594,wiki_real,later  word,mere  healing,becomes
29,594,wiki_real,primitive god who,own,has
29,594,wiki_real,Paean,Greek  religion,serves
29,594,wiki_real,he,pa wo ne,suggested
29,594,wiki_real,holy seer which,disease,was
29,594,wiki_real,Homer,apotropaic  thanksgiving,illustrated
29,594,wiki_real,Such  songs,other Apollo son,addressed
29,594,wiki_real,such  protection,thanks,was
29,594,wiki_real,that  Apollo,music,was
29,594,wiki_real,also  victory,harbour,became
29,594,wiki_real,he,similar Vedic disease,is
29,594,wiki_real,He,Achaeans,sends
29,594,wiki_real,they,large  cows,purify
29,594,wiki_real,Dorian  origin,Homeric north,depicts
29,594,wiki_real,connection,Greek initiation festival calendars,reinforced
29,594,wiki_real,family festival,Apollo,dedicated
29,594,wiki_real,Apellon,rites,is
29,594,wiki_real,Doric  which,Ancient Macedonian Ancient word,explain
29,594,wiki_real,Stones,oracular  Delphi,played
29,594,wiki_real,George Huxley,Minoan deity Delphi,regarded
29,594,wiki_real,where Cretan they,religious  practices,appeared
29,594,wiki_real,Apollo Delphinios,especially sea islands,was
29,594,wiki_real,who,Minoan  animals,identified
29,594,wiki_real,aspects,popular  Apollo,absorbed
29,594,wiki_real,Greek  origin,long  scholarship,assumed
29,594,wiki_real,Lydian  she,Asia Minor,has
29,594,wiki_real,where  some,oracular  shrines,introduced
29,594,wiki_real,Omens,Babylonian  texts,appear
29,594,wiki_real,rituals,Greece,spread
29,594,wiki_real,Homer,Trojan War,pictures
29,594,wiki_real,He,other  gods,pictured
29,594,wiki_real,tutelary Asia word,tutelary Asia Minor,seems
29,594,wiki_real,stones,Homeric Apollo,were
29,594,wiki_real,parallel  name,Lydian  texts,bolstered
29,594,wiki_real,recent  scholars,Apollo,cast
29,594,wiki_real,public protector who,evil,gave
29,594,wiki_real,seventh  emphasis,Babylonian  origin,celebrated
29,594,wiki_real,Late Bronze Age,BCE plague years,was
29,594,wiki_real,where  god,originally  it,have
29,594,wiki_real,god who,Babylonian sun Shamash,was
29,594,wiki_real,magic  that,Greek  gods,interprets
29,594,wiki_real,mouse who,agricultural field rats,prays
29,594,wiki_real,god who,Mycenean Apollo,fused
29,594,wiki_real,European Vedic Rudra,similar  Apollo,has
29,594,wiki_real,bow,also  Shiva,called
29,594,wiki_real,he,them,bring
29,594,wiki_real,European Indo component,oracular  cult,explain
29,594,wiki_real,two cult that,widespread  influence,had
29,594,wiki_real,so Pythian they,same  locality,were
29,594,wiki_real,Apollo,god,was
29,594,wiki_real,written  sources,,established
29,594,wiki_real,archaic  frequency,such  popularity,became
29,594,wiki_real,Oracular  sanctuaries,other  sites,established
29,594,wiki_real,deities,highest  deity,pronounced
29,594,wiki_real,3rd  Apollo,3rd  century,fell
29,594,wiki_real,Julian,Delphic oracle,tried
29,594,wiki_real,Oracular shrines Apollo,notable  Claros,had
29,594,wiki_real,where  he,enough Apollon Croesus,was
29,594,wiki_real,oracular  shrines,Phocis,include
29,594,wiki_real,,Peloponnese,Bassae
29,594,wiki_real,priests,which,At
29,594,wiki_real,Oracle,supposedly Trojan War,came
29,594,wiki_real,temple,Apollo Smintheus,built
29,594,wiki_real,,Delian summer,was
29,594,wiki_real,where Sacred god,adjacent Sacred Lake,was
29,594,wiki_real,Pythia,Adyton,said
29,594,wiki_real,Luwian  priests,healing temple,In
29,594,wiki_real,,Apollo,believed
29,594,wiki_real,Manbij De Dea Syria,robed Syrian Apollo,contained
29,594,wiki_real,Divination,spontaneous  image,based
29,594,wiki_real,where winter god,Delos,was
29,594,wiki_real,oracle,Patara,was
29,594,wiki_real,,Sicily,In
29,594,wiki_real,Oracles,also  Apollo,given
29,594,wiki_real,oracle Oropus,sacred  spring,had
29,594,wiki_real,where  he,afterwards  oracle,killed
29,594,wiki_real,Temples,Many  Greece,dedicated
29,594,wiki_real,Greek  which,mathematical  relations,show
29,594,wiki_real,Some,Greek  order,belong
29,594,wiki_real,peripteral  temples,,seems
29,594,wiki_real,forms,Doric  order,considered
29,594,wiki_real,typical  which,several  instances,used
29,594,wiki_real,architects,esthetic  perfection,be
29,594,wiki_real,,peripteral  buildings,were
29,594,wiki_real,when  dimensions,original  forms,built
29,594,wiki_real,probably  who,permanent  mathematics,influenced
29,594,wiki_real,mathematical  which,original  forms,dominated
29,594,wiki_real,Ionic  capital,insoluble  temple,abandoned
29,594,wiki_real,orders,Hellenistic  Rome,abandoned
29,594,wiki_real,oldest temples temple,9th Apollo century,are
29,594,wiki_real,it,,seems
29,594,wiki_real,festival,year Apollo Ismenius,built
29,594,wiki_real,chosen laurel who,chosen laurel Apollo,held
29,594,wiki_real,Homeric god,oracle,Eretria
29,594,wiki_real,first  temple,800 laurel B.C.,dated
29,594,wiki_real,temple,,was
29,594,wiki_real,smaller laurel which,first  building,kept
29,594,wiki_real,temple,Geometric  predecessor,built
29,594,wiki_real,510  stylobate,"43,00 m.",rebuilt
29,594,wiki_real,number,pteron column,was
29,594,wiki_real,,,Dreros
29,594,wiki_real,temple,8th Apollo century,dates
29,594,wiki_real,Apollo,Cretan Delphi,appeared
29,594,wiki_real,dimensions,plan,are
29,594,wiki_real,building,,was
29,594,wiki_real,Minoan which,Doric  columns,contains
29,594,wiki_real,,,Gortyn
29,594,wiki_real,temple,7th Pythian century,built
29,594,wiki_real,plan,"x  16,70",measured
29,594,wiki_real,it,,was
29,594,wiki_real,walls,single east side,were
29,594,wiki_real,Doric West temple,7th Apollo century,built
29,594,wiki_real,10th curvilinear peristyle,10th curvilinear which,built
29,594,wiki_real,number,pteron columns,was
29,594,wiki_real,,inner  columns,was
29,594,wiki_real,38.23  which,stones,measures
29,594,wiki_real,Doric  temple,6th  century,built
29,594,wiki_real,53.30 stylobate number,pteron columns,measures
29,594,wiki_real,,inner  columns,was
29,594,wiki_real,style,Delphi,is
29,594,wiki_real,Corinthians,Doric  order,considered
29,594,wiki_real,Aeolic  temple,7th Apollo century,built
29,594,wiki_real,they,East,found
29,594,wiki_real,Doric  temple,600  B.C.,built
29,594,wiki_real,6 pteron it,30.05  stylobate,was
29,594,wiki_real,,inner  stylobates,was
29,594,wiki_real,capitals,stone,made
29,594,wiki_real,Ionic  temple,6th century B.C.,built
29,594,wiki_real,Only  fragments,Ionic  order,found
29,594,wiki_real,Doric  temple,6th  century,built
29,594,wiki_real,55.36 stylobate number,pteron columns,measures
29,594,wiki_real,It,completely  stone,was
29,594,wiki_real,second  row,inner  porch,added
29,594,wiki_real,550  it,probably  Apollo,dates
29,594,wiki_real,41.63 stylobate number,pteron columns,measures
29,594,wiki_real,second  which,also  Syracuse,was
29,594,wiki_real,,,Delphi
29,594,wiki_real,first  temple,7th  century,built
29,594,wiki_real,it,wooden laurel branches,was
29,594,wiki_real,513  it,significant marble elements,built
29,594,wiki_real,,6 pteron 15,measures
29,594,wiki_real,fest  Greece,fest  Thebes,celebrated
29,594,wiki_real,who,sacred laurel branch,sent
29,594,wiki_real,maidens,joyful  songs,participated
29,594,wiki_real,Ionic  temple,6th Apollo century,built
29,594,wiki_real,capitals,floral  ornament,found
29,594,wiki_real,,,Abae
29,594,wiki_real,temple,later  Boeotians,destroyed
29,594,wiki_real,It,Hadrian,rebuilt
29,594,wiki_real,oracle,Mycenaean Classical religion,was
29,594,wiki_real,430 Apollo it,Iktinos,built
29,594,wiki_real,It,Corinthian  middle,combined
29,594,wiki_real,modest  stylobate,15  columns,is
29,594,wiki_real,roof,open  light,left
29,594,wiki_real,temple,"15,60 century m.",built
29,594,wiki_real,Great  temple,475  B.C.,built
29,594,wiki_real,,6 pteron 13,measures
29,594,wiki_real,Marble,,used
29,594,wiki_real,500 Apollo Pythios It,Greek  city,built
29,594,wiki_real,temple,earlier  Apollo,found
29,594,wiki_real,temple,"20,75",measures
29,594,wiki_real,x,"44,00  stylobate",m
29,594,wiki_real,which,god,exists
29,594,wiki_real,,Miletus,Didyma
29,594,wiki_real,Ionic  temple,540 B.C.,started
29,594,wiki_real,then  it,330  B.C.,ceased
29,594,wiki_real,21  it,80.75  stylobate,is
29,594,wiki_real,,ancient  Colophon,Clarus
29,594,wiki_real,famous seer Calchas,Clarus,came
29,594,wiki_real,when seer he,seer Mopsus,challenged
29,594,wiki_real,3rd century it,11  columns,built
29,594,wiki_real,it,2nd  century,claims
29,594,wiki_real,,ancient  disease,Chryses
29,594,wiki_real,150–125 Apollo symbol,4th mouse B.C.,indicate
29,594,wiki_real,temple,,measures
29,594,wiki_real,"x 23,00 x number",pteron columns,m
29,594,wiki_real,this,Ilisos river,was
29,594,wiki_real,there  who,cyclic  Thargelia,created
29,594,wiki_real,,Apollo city,Setae
29,594,wiki_real,,two Apollo city,were
29,594,wiki_real,,Classical Archaic period,One
29,594,wiki_real,,modern Failaka island,was
29,594,wiki_real,temple,6th century B.C.,built
29,594,wiki_real,it,Etruria,indicates
29,594,wiki_real,triple  cella,,was
29,594,wiki_real,4th-3rd teraccotta base,4th-3rd teraccotta capital,built
29,594,wiki_real,Etruscan  columns,archaic  Doric,seems
29,594,wiki_real,cult,one Apollo Falerii,attested
29,594,wiki_real,cult,6th  century,was
29,594,wiki_real,120  beginnings,6th  century,built
29,594,wiki_real,It,A.D.,reconstructed
29,594,wiki_real,which,Roman  architecture,demonstrates
29,594,wiki_real,Tuscan prostyle cella,Tuscan prostyle porch,formed
29,594,wiki_real,that  emphasis,front  side,placed
29,594,wiki_real,,Apollo Medicus,Rome
29,594,wiki_real,first  temple,433 Apollo B.C.,dates
29,594,wiki_real,It,34 Gaius B.C.,rebuilt
29,594,wiki_real,three  columns,Corinthian  capitals,exist
29,594,wiki_real,mid-5th century B.C. temple,sacred Palatine city,seems
29,594,wiki_real,original  it,solid  marble,dedicated
29,594,wiki_real,famous  statues,Greek marble cella,were
29,594,wiki_real,modern  Temple,2nd century A.D.,built
29,594,wiki_real,18th  many,new  sculptures,discovered
29,594,wiki_real,Parts,2002,rediscovered
29,594,wiki_real,Mythology Apollo,often  myths,appears
29,594,wiki_real,favorite  Apollo,direct  humans,had
29,594,wiki_real,human  he,beneficial,appears
29,594,wiki_real,Birth Apollo,previous  mistresses,was
29,594,wiki_real,Apollo,nymphs truth,nursed
29,594,wiki_real,she,terra firma,banned
29,594,wiki_real,Leto,only  them,sought
29,594,wiki_real,floating  that,floating  island,informed
29,594,wiki_real,Leto,there palm tree,welcomed
29,594,wiki_real,goddesses,event,were
29,594,wiki_real,also  Hera,labor,stated
29,594,wiki_real,her,amber,tricked
29,594,wiki_real,island,ambrosial  fragrance,turned
29,594,wiki_real,times  nymphs,delight,circled
29,594,wiki_real,who,golden  him,washed
29,594,wiki_real,Themis,divine  nectar,fed
29,594,wiki_real,free  he,Zeus,broke
29,594,wiki_real,who,golden  headband,came
29,594,wiki_real,birth,floating  earth,fixed
29,594,wiki_real,son,always  Delians,promised
29,594,wiki_real,Apollo,time,secured
29,594,wiki_real,island,major cult god,became
29,594,wiki_real,Apollo,Delphian  tradition,born
29,594,wiki_real,seventh  days,afterwards  him,held
29,594,wiki_real,then  Leto,day  Apollo,agree
29,594,wiki_real,Hyperborea Hyperborea,eternal  gods,venerated
29,594,wiki_real,Hyperboreans,Pythian  games,sang
29,594,wiki_real,vast  forest,beautiful  Apollo,called
29,594,wiki_real,Apollo,winter Hyperboreans,spent
29,594,wiki_real,this,annual  death,caused
29,594,wiki_real,prophecies,time,issued
29,594,wiki_real,He,spring,returned
29,594,wiki_real,Theophania festival,return,held
29,594,wiki_real,Leto,wolves,said
29,594,wiki_real,Henceforth  Hyperborea,winter him,became
29,594,wiki_real,intimate  connection,wolf  like,is
29,594,wiki_real,also wolf who,predators,was
29,594,wiki_real,Hyperborean  worship,strongest sun god,bears
29,594,wiki_real,often Hyperborean he,solar  shaman,liked
29,594,wiki_real,also  who,Hyperborea,were
29,594,wiki_real,river which,Hyperborea,shed
29,594,wiki_real,also  he,Cyclopes,buried
29,594,wiki_real,He,later  Abaris,gave
29,594,wiki_real,sister,that,said
29,594,wiki_real,later  who,new  cities,came
29,594,wiki_real,Apollo,golden  swans,received
29,594,wiki_real,bee who,prophetic  skills,reared
29,594,wiki_real,Apollo,also  archery,said
29,594,wiki_real,He,then  healing,taught
29,594,wiki_real,Phoebe,oracular birthday gift,gave
29,594,wiki_real,Themis,oracular Delphi thereon,inspired
29,594,wiki_real,when  he,still  womb,was
29,594,wiki_real,Python,giant  Typhon,was
29,594,wiki_real,when  he,Python,was
29,594,wiki_real,Python,pregnant  her,sent
29,594,wiki_real,sacred  he,Hephaestus,went
29,594,wiki_real,who,cry,encouraged
29,594,wiki_real,they,Corycian  him,brought
29,594,wiki_real,when  he,shrine,encountered
29,594,wiki_real,Python,her,attacked
29,594,wiki_real,Apollo,Python,defended
29,594,wiki_real,Euripides,Python,gives
29,594,wiki_real,dear  you,truthful  mortals,killed
29,594,wiki_real,intervention,young  son,given
29,594,wiki_real,so  Earth,away  daughter,gave
29,594,wiki_real,lord,Pythian earth home,made
29,594,wiki_real,quickly  that,gold,smiled
29,594,wiki_real,away night that,again  Loxias,shook
29,594,wiki_real,Zeus,him,demanded
29,594,wiki_real,who,away  displeasure,cast
29,594,wiki_real,However  Apollo,blood murder,committed
29,594,wiki_real,Apollo,punishment,wanted
29,594,wiki_real,Zeus,instead  him,agree
29,594,wiki_real,Apollo,nine  years,had
29,594,wiki_real,over  he,Peneus,travelled
29,594,wiki_real,There  Zeus,purificatory Apollo,performed
29,594,wiki_real,oracular  shrine,finally  Gaia,escorted
29,594,wiki_real,where  Carmanor,him,travelled
29,594,wiki_real,Apollo,Pythian  Gaia,established
29,594,wiki_real,men,them,became
29,594,wiki_real,after  Zeus,law,instructed
